s.isascii()	sが全てASCII文字かどうか
if s.isascii() :	もしsが全てASCII文字なら
s.isdecimal()	sが全て数字かどうか
if s.isdecimal() :	もしsが全て数字ならば
s.isnumeric()	sが全て数字かどうか
if s.isnumeric() :	もしsが全て数字ならば
s.isidentifier()	sが識別子として利用可能かどうか
if s.isidentifier() :	もしsが識別子として利用可能なら
s.isprintable()	sが印字可能かどうか
if s.isprintable() :	もしsが印字可能なら
set()	空のセット
X = set()	空の集合をXに代入する
set()	空集合
X = set()	空集合をXに代入する
set(l)	lのセット
X = set(l)	lの集合をXとする
st.add(1)	stに1を追加する
st.remove(1)	stから1を取り除く
st1.union(st2)	st1とst2の和集合
st1.union(st2)	st1とst2の和集合を計算する
st1.union(st2)	st1とst2の和集合を抽出する
st1.intersection(st2)	st1とst2の積集合
st1.intersection(st2)	st1とst2の積集合を算出する
st1.intersection(st2)	st1とst2の積集合を得る
st1.intersection(st2)	st1とst2の積集合
st1.intersection(st2)	st1とst2の共通部分を求める
st1.intersection(st2)	st1とst2の共通部分を得る
st1.difference(st2)	st1とst2の差集合
st1.difference(st2)	st1とst2の差集合を計算する
st1.difference(st2)	st1とst2の差集合を得る
st1.symmetric_difference(st2)	st1とst2の対称差集合
st1.symmetric_difference(st2)	st1とst2の対称差を計算する
st1.symmetric_difference(st2)	st1とst2の対称差集合をえる
st1.issubset(st2)	st1がst2の部分集合かどうか
if st1.issubset(st2) :	もしst1がst2の部分集合なら
st1.issuperset(st2)	st1がst2の上位集合かどうか
if st1.issuperset(st2) :	もしst1がst2の上位集合ならば
st1.isdisjoint(st2)	st1がst2と互いに素かどうか
if st1.isdisjoint(st2) :	st1がst2と互いに素の場合
st1.isdisjoint(st2)	st1とst2が互いに素かどうか
if st1.isdisjoint(st2) :	もしst1とst2が互いに素なら
frozenset()	イミュータブルなセット
X = frozenset()	イミュータブルなセットをXにする
frozenset(x)	xのイミュータブルなセット
X = frozenset(x)	xのイミュータブルなセットをXとする
breakpoint()	デバッガーを起動する
globals	グローバル変数の辞書
locals	ローカル変数の辞書
import random	randomモジュールをインポートする
random.random()	0.0〜1.0の乱数
random.random()	0.0以上1.0未満の乱数
random.randrange(10)	0から10未満までの整数乱数
X = random.randrange(10)	0から10未満までの整数乱数をXとする
random.randrange(10)	10未満までの整数乱数
X = random.randrange(10)	10未満までの整数乱数をXとする
random.randrange(100, 1000)	100から1000未満までの整数乱数
X = random.randrange(100, 1000)	100から1000未満までの整数乱数をXとする
random.randrange(100, 1000)	100以上1000未満までの整数乱数
X = random.randrange(100, 1000)	100以上1000未満までの整数乱数をXに代入する
random.randint(1, 10)	1以上10以下の整数乱数
X = random.randint(1, 10)	1以上10以下の整数乱数をXに代入する
random.seed(0)	乱数シードを0に固定する
random.seed(0)	乱数シードを0として乱数生成器を初期化する
random.choice(l)	lからランダムに要素をチョイスする
random.sample(l, 3)	lからランダムに要素を3つチョイスする
random.shuffle(l)	lをランダムにシャッフルする
import math	mathモジュールをインポートする
math.sqrt(x)	xの平方根
math.sqrt(x)	xの平方根を表示する
math.sqrt(x)	xの平方根を算出する
X = math.sqrt(x)	xの平方根をXに代入する
math.sqrt(x)	xのルート
math.sqrt(x)	xのルートを調べる
math.sqrt(x)	xのルートを求める
X = math.sqrt(x)	xのルートをXに代入する
math.ceil(x)	xの小数点以下切り上げ
math.ceil(x)	xの切り上げを調べる
math.ceil(x)	xの切り上げを計算する
X = math.ceil(x)	xの切り上げをXにする
math.ceil(x)	xを最も近い数値に切り上げ
math.ceil(x)	xを最も近い整数に切り上げを調べる
math.ceil(x)	xを最も近い整数に切り上げを算出する
X = math.ceil(x)	xを最も近い整数に切り上げをXにする
math.ceil(x)	xに最も近い数値に切り上げ
math.ceil(x)	xに最も近い数値に切り上げを調べる
math.ceil(x)	xに最も近い整数に切り上げを計算する
X = math.ceil(x)	xに最も近い整数に切り上げをXに代入する
math.floor(x)	xの小数点以下切り捨て
math.floor(x)	xの切り捨てを表示する
math.floor(x)	xの小数点以下切り捨てを算出する
X = math.floor(x)	xの小数点以下切り捨てをXにする
math.floor(x)	xを最も近い整数に切り捨て
math.floor(x)	xを最も近い整数に切り捨てを調べる
math.floor(x)	xを最も近い整数に切り捨てを算出する
X = math.floor(x)	xを最も近い整数に切り捨てをXに代入する
math.floor(x)	xに最も近い整数に切り捨て
math.floor(x)	xに最も近い整数に切り捨てを見る
math.floor(x)	xに最も近い整数に切り捨てを求める
X = math.floor(x)	xに最も近い整数に切り捨てをXに代入する
math.gcd(x, y)	xとyの最大公約数
math.gcd(x, y)	xとyの最大公約数をチェックする
math.gcd(x, y)	xとyの最大公約数を計算する
X = math.gcd(x, y)	xとyの最大公約数をXにする
math.lcm(x, y)	xとyの最小公倍数
math.lcm(x, y)	xとyの最小公倍数を見る
math.lcm(x, y)	xとyの最小公倍数を計算する
X = math.lcm(x, y)	xとyの最小公倍数をXとする
math.comb(x, y)	xとyの組み合わせ
math.comb(x, y)	xとyの組み合わせを確認する
math.comb(x, y)	xとyのコンビネーションを算出する
X = math.comb(x, y)	xとyのコンビネーションをXに代入する
math.copysign(x, y)	yの符号を持ったx
math.copysign(x, y)	yの符号を持ったxを確認する
math.copysign(x, y)	yの符号を持ったxを求める
X = math.copysign(x, y)	yの符号を持ったxをXとする
math.copysign(x, y)	xをyの符号にした値
math.copysign(x, y)	xをyの符号にした値を見る
math.copysign(x, y)	xをyの符号にした値を計算する
X = math.copysign(x, y)	xをyの符号にした値をXとする
math.fabs(x)	xの絶対値
math.fabs(x)	xの絶対値を表示する
math.fabs(x)	xの絶対値を求める
X = math.fabs(x)	xの絶対値をXにする
math.factorial(x)	xの階乗
math.factorial(x)	xの階乗を調べる
math.factorial(x)	xの階乗を計算する
X = math.factorial(x)	xの階乗をXにする
math.frexp(x)	xの仮数と指数
math.frexp(x)	xの仮数と指数を調べる
math.frexp(x)	xの仮数と指数を求める
math.isclose(x, y)	xとyが近いかどうか
math.isclose(x, y)	xとyが近いかどうかを調べる
math.isclose(x, y)	xとyが近いかどうかを求める
if math.isclose(x, y) :	もしxとyが近いとき
math.isclose(x, y)	xとyが近似値かどうか
math.isclose(x, y)	xとyが近似値かどうかを確認する
math.isclose(x, y)	xとyが近似値かどうかを求める
if math.isclose(x, y) :	もしxとyが近似値の場合
math.isfinite(x)	xが有限かどうか
math.isfinite(x)	xが有限かどうかを表示する
math.isfinite(x)	xが有限かどうかを求める
if math.isfinite(x) :	もしxが有限なら
math.isinf(x)	xが無限大かどうか
math.isinf(x)	xが無限大かどうかを確認する
math.isinf(x)	xが無限大かどうかを算出する
if math.isinf(x) :	xが無限大の場合
math.isnan(x)	xがNaNかどうか
math.isnan(x)	xがNaNかどうかを見る
math.isnan(x)	xがNaNかどうかを求める
if math.isnan(x) :	もしxがNaNなら
math.modf(x)	xの小数部と整数部
math.modf(x)	xの小数部と整数部を調べる
math.modf(x)	xの小数部と整数部を計算する
math.perm(x)	xの順列の総数
math.perm(x)	xの順列の総数をチェックする
math.perm(x)	xの順列の総数を算出する
X = math.perm(x)	xの順列の総数をXとする
math.perm(x, y)	xからy個取り出した時の順列の総数
math.perm(x, y)	xからy個取り出した時の順列の総数を調べる
math.perm(x, y)	xからy個取り出した時の順列の総数を算出する
X = math.perm(x, y)	xからy個取り出した時の順列の総数をXとする
math.prod(l)	lの要素積
math.prod(l)	lの要素積を表示する
math.prod(l)	lの要素積を算出する
X = math.prod(l)	lの要素積をXにする
math.remainder(x, y)	xをyで割った剰余
math.remainder(x, y)	xをyで割った剰余を表示する
math.remainder(x, y)	xをyで割った剰余を算出する
X = math.remainder(x, y)	xをyで割った剰余をXに代入する
math.exp(x)	eのx乗
math.exp(x)	eのx乗を確認する
math.exp(x)	eのx乗を求める
X = math.exp(x)	eのx乗をXとする
math.log(x)	xの自然対数
math.log(x)	xの自然対数を見る
math.log(x)	xの自然対数を計算する
X = math.log(x)	xの自然対数をXとする
math.log(x, y)	yを底とするxの対数
math.log(x, y)	yを底とするxの対数を見る
math.log(x, y)	yを底とするxの対数を計算する
X = math.log(x, y)	yを底とするxの対数をXにする
math.log(x, y)	yに対するxの対数
math.log(x, y)	yに対するxの対数をチェックする
math.log(x, y)	yに対するxの対数を計算する
X = math.log(x, y)	yに対するxの対数をXに代入する
math.log1p(x)	1+xの自然対数
math.log1p(x)	1+xの自然対数を見る
math.log1p(x)	1+xの自然対数を計算する
X = math.log1p(x)	1+xの自然対数をXに代入する
math.log2(x)	2を底とするxの対数
math.log2(x)	2を底とするxの対数を表示する
math.log2(x)	2を底とするxの対数を算出する
X = math.log2(x)	2を底とするxの対数をXとする
math.log10(x)	xの常用対数
math.log10(x)	xの常用対数を表示する
math.log10(x)	xの常用対数を求める
X = math.log10(x)	xの常用対数をXとする
math.log10(x)	xの10を底とする対数
math.log10(x)	xの10を底とする対数を表示する
math.log10(x)	xの10を底とする対数を求める
X = math.log10(x)	xの10を底とする対数をXとする
math.cos(x)	xの余弦
math.cos(x)	xの余弦をチェックする
math.cos(x)	xの余弦を計算する
X = math.cos(x)	xの余弦をXにする
math.cos(x)	xのコサイン
math.cos(x)	xのコサインをチェックする
math.cos(x)	xのコサインを計算する
X = math.cos(x)	xのコサインをXにする
math.sin(x)	xの正弦
math.sin(x)	xの正弦を調べる
math.sin(x)	xの正弦を求める
X = math.sin(x)	xの正弦をXに代入する
math.sin(x)	xのサイン
math.sin(x)	xのサインを表示する
math.sin(x)	xのサインを計算する
X = math.sin(x)	xのサインをXに代入する
math.tan(x)	xの正接
math.tan(x)	xの正接をチェックする
math.tan(x)	xの正接を算出する
X = math.tan(x)	xの正接をXに代入する
math.tan(x)	xのタンジェント
math.tan(x)	xのタンジェントをチェックする
math.tan(x)	xのタンジェントを算出する
X = math.tan(x)	xのタンジェントをXとする
math.acos(x)	xの逆余弦
math.acos(x)	xの逆余弦を表示する
math.acos(x)	xの逆余弦を計算する
X = math.acos(x)	xの逆余弦をXに代入する
math.acos(x)	xのアークコサイン
math.acos(x)	xのアークコサインを調べる
math.acos(x)	xのアークコサインを求める
X = math.acos(x)	xのアークコサインをXにする
math.asin(x)	xの逆正弦
math.asin(x)	xの逆正弦をチェックする
math.asin(x)	xの逆正弦を算出する
X = math.asin(x)	xの逆正弦をXに代入する
math.asin(x)	xのアークサイン
math.asin(x)	xのアークサインをチェックする
math.asin(x)	xのアークサインを求める
X = math.asin(x)	xのアークサインをXに代入する
math.atan(x)	xの逆正接
math.atan(x)	xの逆正接を見る
math.atan(x)	xの逆正接を算出する
X = math.atan(x)	xの逆正接をXにする
math.atan(x)	xのアークタンジェント
math.atan(x)	xのアークタンジェントをチェックする
math.atan(x)	xのアークタンジェントを計算する
X = math.atan(x)	xのアークタンジェントをXにする
math.degrees(x)	xの角度
math.degrees(x)	xの角度をチェックする
math.degrees(x)	xの角度を求める
X = math.degrees(x)	xの角度をXとする
math.radians(x)	xのラジアン
math.radians(x)	xのラジアンをチェックする
math.radians(x)	xのラジアンを求める
X = math.radians(x)	xのラジアンをXに代入する
math.acosh(x)	xの逆双曲線余弦
math.acosh(x)	xの逆双曲線余弦を見る
math.acosh(x)	xの逆双曲線余弦を求める
X = math.acosh(x)	xの逆双曲線余弦をXにする
math.asinh(x)	xの逆双曲線正弦
math.asinh(x)	xの逆双曲線正弦を表示する
math.asinh(x)	xの逆双曲線正弦を求める
X = math.asinh(x)	xの逆双曲線正弦をXとする
math.atanh(x)	xの逆双曲線正接
math.atanh(x)	xの逆双曲線正接を確認する
math.atanh(x)	xの逆双曲線正接を求める
X = math.atanh(x)	xの逆双曲線正接をXに代入する
math.cosh(x)	xの双曲線余弦
math.cosh(x)	xの双曲線余弦を見る
math.cosh(x)	xの双曲線余弦を求める
X = math.cosh(x)	xの双曲線余弦をXにする
math.sinh(x)	xの双曲線正弦
math.sinh(x)	xの双曲線正弦を見る
math.sinh(x)	xの双曲線正弦を求める
X = math.sinh(x)	xの双曲線正弦をXにする
math.tanh(x)	xの双曲線正接
math.tanh(x)	xの双曲線正接を表示する
math.tanh(x)	xの双曲線正接を求める
X = math.tanh(x)	xの双曲線正接をXとする
math.dist(x, y)	xとyのユークリッド距離
math.dist(x, y)	xとyのユークリッド距離を確認する
math.dist(x, y)	xとyのユークリッド距離を求める
X = math.dist(x, y)	xとyのユークリッド距離をXにする
math.hypot(x,y)	xとyのノルム
math.hypot(x,y)	xとyのノルムをチェックする
math.hypot(x,y)	xとyのノルムを求める
X = math.hypot(x,y)	xとyのノルムをXに代入する
math.hypot(x,y)	原点からの(x, y)の距離
math.hypot(x,y)	原点からの(x, y)の距離を見る
math.hypot(x,y)	原点からの(x, y)の距離を算出する
X = math.hypot(x,y)	原点からの(x, y)の距離をXに代入する
math.gamma(x)	xのガンマ関数
math.gamma(x)	xのガンマ関数を表示する
math.gamma(x)	xのガンマ関数を算出する
X = math.gamma(x)	xのガンマ関数をXとする
math.lgamma(x)	xのガンマ関数の絶対値の自然対数
math.lgamma(x)	xのガンマ関数の絶対値の自然対数を見る
math.lgamma(x)	xのガンマ関数の絶対値の自然対数を求める
X = math.lgamma(x)	xのガンマ関数の絶対値の自然対数をXに代入する
math.pi	円周率
math.pi	円周率をチェックする
math.pi	円周率を算出する
math.e	ネイピア数
math.e	ネイピア数を確認する
math.e	ネイピア数を算出する
math.inf	無限大
math.inf	無限大を確認する
math.inf	無限大を算出する
math.nan	NaN
math.nan	NaNを確認する
math.nan	NaNを算出する
import copy	copyモジュールをインポートする
copy.copy(x)	xをコピーした結果
copy.deepcopy(x)	xを深くコピーした結果
import bisect	bisectモジュールをインポートする
bisect.bisect_left(b, x)	ソートされた順序を保ったままxをbに挿入できる位置
bisect.bisect_right(b, x)	ソートされた順序を保ったままxをbに挿入できる最後の位置
bisect.insort_left(b, x)	xをbにソート順で挿入する
bisect.insort_right(b, x)	xをbにソート順で最後に挿入する
import itertools	itertoolsモジュールをインポートする
itertools.repeat(10)	10の無限列
itertools.repeat(10, 3)	10の3回続く列
itertools.count()	無限にカウントアップする整数列
itertools.count(2)	2からカウントアップする無限の整数列
itertools.count(2, 10)	2から始まり10間隔でカウントアップする無限の整数列
itertools.cycle(l)	lを無限に繰り返した列
itertools.product(l1, l2)	l1とl2の直積
itertools.permutations(l)	lの順列
itertools.permutations(l, 2)	lのうち2個までの順列
itertools.combinations(l, 2)	lのうち2個までの組み合わせ
itertools.combinations_with_replacement(l, 2)	lのうち2個までの重複組み合わせ
import collections	collectionsモジュールを用いる
collections.deque()	dequeオブジェクトを作る
X = collections.deque()	dequeオブジェクトを作成し、Xに代入する
X = collections.deque()	dequeオブジェクトを作成した結果をXとする
collections.deque(x)	xからdequeオブジェクトを作成する
X = collections.deque(x)	xからdequeオブジェクトを作成して、Xに代入する
X = collections.deque(x)	xからdequeオブジェクトを作成した結果をXとする
maxlen=5	5を最大長として
x.appendleft('l')	xの左側に'l'を追加する
x.appendleft('l')	xの最初を'l'で拡張する
x.popleft()	xの先頭から取り除いた値
x.rotate()	xの要素を右にひとつローテート直す
x.rotate(2)	xの要素を右に2つずつローテートする
collections.Counter(l)	lの辞書カウンタ
X = collections.Counter(l)	lの辞書カウンタをXとする
c.most_common()	cの出現回数順の列
c.most_common(3)	cの上位3位までの出現回数順の列
import os	osモジュールをインポートする
os.sep	ファイルパスのセパレータ記号
os.getcwd	現在の作業ディレクトリ
os.system	コマンド
os.path.basename(p)	パス文字列pのファイル名
os.path.dirname(p)	パスpのディレクトリ名
os.path.abspath(p)	パス文字列pの絶対ファイルパス
os.path.split(p)	パス文字列pのディレクトリ名とファイル名
os.path.join('dir', 'subdir', 'filename.ext')	'dir'と'subdir'と'filename.ext'を連結したファイルパス
os.path.splitext(p)	パス文字列pのファイル名と拡張子
os.path.get_size(p)	パス文字列pのファイルの大きさ
import sys	sysモジュールをインポートする
sys.exit()	プログラムを終了する
import datetime	datetimeモジュールをインポートする
datetime.datetime.now()	現在の日時
datetime.datetime(year, month, day)	year年month月day日の日時
datetime.datetime(year, month, day, hour, minute)	year年month月day日hour時minute分の日時
datetime.datetime(year, month, day, hour, minute, second)	year年month月day日hour時minute分second秒の日時
re.search(r, s)	sにおいて正規表現rのパターンが最初にマッチする位置
re.match(r, s)	sの先頭に正規表現rのパターンをマッチさせた結果
re.fullmatch(r, s)	s全体において正規表現rのパターンをマッチさせた結果
re.split(r, s)	sを正規表現rのパターンにマッチした箇所で分割した文字列リスト
re.sub(r, t, s)	s内の正規表現rのパターンにマッチした箇所をtに置き換えた文字列
re.subn(r, t, s)	s内の正規表現rのパターンにマッチした箇所をtに置き換えた文字列と置き換えた箇所の数
re.findall(r, s)	sが正規表現rのパターンにマッチした文字列のリスト
re.compile(r)	rを正規表現にコンパイルした結果
